step,vehicle_id,speed,position_x,position_y,traffic_density,network_quality,battery,task_type,priority,latency_requirement,task_size,decision,timestamp
91,veh30,10.6,365.72,0.0,LOW,GOOD,91.58,vehicle_diagnostics,1,189,74,CLOUD,2026-06-23 00:01:30
92,veh25,11.17,478.68,0.0,LOW,MODERATE,75.85,route_planning,6,79,58,EDGE,2026-06-23 00:01:30
92,veh26,10.11,457.62,0.0,LOW,MODERATE,61.55,route_planning,5,95,65,EDGE,2026-06-23 00:01:30
92,veh27,10.53,437.79,0.0,LOW,MODERATE,53.04,vehicle_diagnostics,4,103,58,CLOUD,2026-06-23 00:01:30
92,veh28,10.91,417.58,0.0,LOW,MODERATE,66.23,route_planning,5,112,87,CLOUD,2026-06-23 00:01:30
92,veh29,10.99,398.0,0.0,LOW,MODERATE,59.37,obstacle_detection,9,11,22,VEHICLE,2026-06-23 00:01:30
92,veh30,11.3,377.02,0.0,LOW,GOOD,49.7,route_planning,7,104,44,EDGE,2026-06-23 00:01:30
93,veh25,11.37,490.05,0.0,LOW,GOOD,62.71,vehicle_diagnostics,3,145,115,CLOUD,2026-06-23 00:01:30
93,veh26,11.52,469.14,0.0,LOW,GOOD,47.52,traffic_sign_recognition,6,56,43,EDGE,2026-06-23 00:01:30
93,veh27,10.11,447.9,0.0,LOW,MODERATE,83.49,driver_behavior_analysis,2,159,109,CLOUD,2026-06-23 00:01:30
93,veh28,10.19,427.77,0.0,LOW,MODERATE,73.11,obstacle_detection,8,15,31,VEHICLE,2026-06-23 00:01:30
93,veh29,10.49,408.49,0.0,LOW,GOOD,37.44,driver_behavior_analysis,5,134,64,EDGE,2026-06-23 00:01:30
93,veh30,11.59,388.61,0.0,LOW,GOOD,87.64,driver_behavior_analysis,2,141,85,CLOUD,2026-06-23 00:01:30
94,veh26,11.74,480.88,0.0,LOW,GOOD,79.34,vehicle_diagnostics,4,192,55,CLOUD,2026-06-23 00:01:30
94,veh27,12.25,460.15,0.0,LOW,GOOD,36.01,driver_behavior_analysis,2,160,90,EDGE,2026-06-23 00:01:30
94,veh28,10.43,438.2,0.0,LOW,MODERATE,60.39,obstacle_detection,10,25,11,VEHICLE,2026-06-23 00:01:30
94,veh29,10.14,418.64,0.0,LOW,GOOD,76.77,traffic_sign_recognition,8,54,23,EDGE,2026-06-23 00:01:30
94,veh30,10.0,398.61,0.0,LOW,MODERATE,91.72,vehicle_diagnostics,3,138,73,CLOUD,2026-06-23 00:01:30
95,veh26,10.93,491.81,0.0,LOW,GOOD,36.77,route_planning,5,114,58,EDGE,2026-06-23 00:01:30
95,veh27,11.66,471.81,0.0,LOW,GOOD,47.79,traffic_sign_recognition,6,63,42,EDGE,2026-06-23 00:01:30
95,veh28,12.18,450.38,0.0,LOW,MODERATE,42.07,traffic_sign_recognition,6,46,35,EDGE,2026-06-23 00:01:30
95,veh29,10.33,428.97,0.0,LOW,MODERATE,54.53,obstacle_detection,10,29,18,VEHICLE,2026-06-23 00:01:30
95,veh30,9.71,408.31,0.0,LOW,MODERATE,51.08,vehicle_diagnostics,3,104,75,CLOUD,2026-06-23 00:01:30
96,veh27,10.58,482.39,0.0,LOW,GOOD,93.29,traffic_sign_recognition,8,50,34,EDGE,2026-06-23 00:01:30
96,veh28,12.07,462.45,0.0,LOW,MODERATE,77.65,lane_detection,10,16,17,VEHICLE,2026-06-23 00:01:30
96,veh29,12.12,441.09,0.0,LOW,GOOD,53.9,obstacle_detection,10,20,13,VEHICLE,2026-06-23 00:01:30
96,veh30,10.7,419.01,0.0,LOW,MODERATE,90.38,vehicle_diagnostics,3,126,63,CLOUD,2026-06-23 00:01:30
97,veh27,11.56,493.95,0.0,LOW,GOOD,72.72,lane_detection,8,19,32,VEHICLE,2026-06-23 00:01:30
97,veh28,10.44,472.89,0.0,LOW,MODERATE,56.85,vehicle_diagnostics,1,130,88,CLOUD,2026-06-23 00:01:30
97,veh29,11.51,452.6,0.0,LOW,GOOD,61.13,route_planning,6,109,68,CLOUD,2026-06-23 00:01:30
97,veh30,12.62,431.63,0.0,LOW,MODERATE,71.48,obstacle_detection,9,23,17,VEHICLE,2026-06-23 00:01:30
98,veh28,10.96,483.85,0.0,LOW,MODERATE,86.43,vehicle_diagnostics,5,106,88,CLOUD,2026-06-23 00:01:30
98,veh29,10.34,462.94,0.0,LOW,MODERATE,41.53,vehicle_diagnostics,3,196,88,CLOUD,2026-06-23 00:01:30
98,veh30,11.65,443.28,0.0,LOW,MODERATE,81.66,lane_detection,9,10,26,VEHICLE,2026-06-23 00:01:30
99,veh28,12.29,496.14,0.0,LOW,GOOD,74.57,route_planning,7,100,77,EDGE,2026-06-23 00:01:30
99,veh29,11.33,474.27,0.0,LOW,GOOD,81.4,vehicle_diagnostics,4,138,119,CLOUD,2026-06-23 00:01:30
99,veh30,10.13,453.41,0.0,LOW,GOOD,65.97,traffic_sign_recognition,7,48,29,EDGE,2026-06-23 00:01:30
100,veh29,12.46,486.73,0.0,LOW,MODERATE,42.47,vehicle_diagnostics,2,132,75,CLOUD,2026-06-23 00:01:30
100,veh30,11.5,464.92,0.0,LOW,GOOD,78.54,route_planning,5,92,72,EDGE,2026-06-23 00:01:30
101,veh30,12.29,477.21,0.0,LOW,GOOD,46.43,obstacle_detection,10,14,12,VEHICLE,2026-06-23 00:01:30
102,veh30,12.88,490.09,0.0,LOW,GOOD,87.82,route_planning,6,94,45,EDGE,2026-06-23 00:01:30
