vehicle_cpu,battery,vehicle_speed,traffic_density,edge_delay,edge_bandwidth,cloud_delay,cloud_bandwidth,task_latency,task_priority,task_size,decision
68,80,86,13,7,49,71,165,50,2,15,EDGE
48,55,20,89,35,23,160,166,300,1,5,EDGE
57,70,51,57,19,74,130,93,300,1,5,CLOUD
42,48,85,49,38,77,156,52,15,3,25,VEHICLE
62,56,76,64,27,73,61,172,10,3,20,VEHICLE
89,29,60,83,31,44,82,194,150,2,10,EDGE
49,91,29,6,29,22,125,174,15,3,25,VEHICLE
62,65,52,82,43,34,99,170,150,2,10,EDGE
52,25,16,12,10,80,146,95,10,3,20,VEHICLE
82,38,85,50,38,100,132,92,50,2,15,EDGE
54,54,46,7,38,24,105,96,10,3,20,VEHICLE
87,50,22,1,33,56,75,98,300,1,5,CLOUD
44,77,73,23,35,51,154,66,150,2,10,EDGE
45,93,48,69,6,24,130,113,50,2,15,EDGE
67,93,55,21,17,26,133,110,10,3,20,VEHICLE
88,29,90,78,33,64,73,123,300,1,5,CLOUD
85,65,7,18,30,96,66,124,300,1,5,CLOUD
58,79,32,97,36,75,115,166,300,1,5,CLOUD
81,10,35,93,30,83,95,192,10,3,20,VEHICLE
67,11,54,58,48,88,172,183,50,2,15,EDGE
44,87,95,74,23,48,122,195,15,3,25,VEHICLE
63,83,63,62,14,49,104,77,150,2,10,EDGE
85,18,82,20,14,95,116,156,10,3,20,EDGE
48,100,15,50,15,90,107,110,300,1,5,CLOUD
47,33,102,3,20,28,118,80,50,2,15,EDGE
75,31,85,20,6,46,130,56,10,3,20,VEHICLE
59,47,16,25,37,35,71,120,300,1,5,CLOUD
44,59,11,44,13,96,143,133,300,1,5,CLOUD
88,20,35,27,41,94,68,84,50,2,15,EDGE
82,99,60,40,32,55,90,63,150,2,10,EDGE
56,58,30,55,42,51,101,92,15,3,25,VEHICLE
87,86,73,70,31,42,118,136,300,1,5,CLOUD
40,77,115,60,33,65,162,57,50,2,15,EDGE
71,54,98,40,31,20,61,136,15,3,25,VEHICLE
65,27,72,73,14,39,180,97,15,3,25,VEHICLE
85,20,43,71,48,68,86,143,150,2,10,CLOUD
49,65,46,25,8,23,141,138,150,2,10,EDGE
73,66,64,86,8,65,69,67,300,1,5,CLOUD
41,66,108,48,46,94,164,168,10,3,20,VEHICLE
66,10,33,28,31,44,133,95,300,1,5,CLOUD
59,99,119,77,36,37,79,177,10,3,20,VEHICLE
70,45,74,79,17,62,144,159,300,1,5,CLOUD
59,39,80,85,49,48,140,124,15,3,25,VEHICLE
81,31,53,84,29,84,173,73,150,2,10,EDGE
66,11,17,44,39,74,174,121,10,3,20,VEHICLE
58,69,56,52,29,59,108,174,300,1,5,CLOUD
68,75,107,19,16,87,107,153,50,2,15,EDGE
65,64,81,91,46,71,127,178,15,3,25,VEHICLE
81,90,118,12,19,49,102,134,10,3,20,VEHICLE
82,70,14,70,27,85,88,196,50,2,15,EDGE
75,21,22,18,10,61,64,163,10,3,20,VEHICLE
44,96,29,62,27,99,72,75,150,2,10,EDGE
51,30,56,75,20,21,113,110,150,2,10,EDGE
65,48,60,58,24,46,113,57,15,3,25,VEHICLE
63,37,119,5,19,86,175,161,150,2,10,EDGE
89,77,114,78,25,92,118,178,300,1,5,CLOUD
85,49,72,42,13,59,94,78,150,2,10,EDGE
90,34,101,86,15,58,102,174,15,3,25,EDGE
80,66,39,51,29,34,85,129,10,3,20,VEHICLE
77,99,75,95,43,85,158,50,15,3,25,VEHICLE
40,98,57,60,32,78,127,99,15,3,25,VEHICLE
66,85,92,97,18,88,122,71,300,1,5,CLOUD
45,57,99,4,44,80,61,114,15,3,25,VEHICLE
45,74,89,13,35,82,178,61,15,3,25,VEHICLE
91,75,12,95,12,89,180,71,300,1,5,EDGE
88,29,62,13,18,92,145,138,50,2,15,EDGE
44,72,32,6,48,60,89,110,300,1,5,CLOUD
93,68,27,30,46,45,71,141,150,2,10,CLOUD
74,77,39,60,41,30,159,193,150,2,10,EDGE
87,19,13,90,45,53,135,63,150,2,10,EDGE
45,55,74,89,21,82,146,107,150,2,10,EDGE
93,87,117,44,26,37,168,107,50,2,15,EDGE
64,23,98,92,46,55,132,110,300,1,5,CLOUD
48,22,20,33,21,29,128,104,50,2,15,EDGE
59,54,55,47,20,41,62,134,50,2,15,EDGE
61,56,12,37,39,28,146,112,50,2,15,EDGE
69,26,102,67,8,100,138,174,15,3,25,VEHICLE
72,11,1,45,12,97,170,190,15,3,25,VEHICLE
75,64,30,75,9,22,93,173,300,1,5,CLOUD
90,30,57,9,20,29,132,96,10,3,20,EDGE
77,88,37,28,25,60,122,95,300,1,5,CLOUD
92,87,24,12,11,99,95,100,50,2,15,EDGE
69,39,10,76,50,23,139,85,15,3,25,VEHICLE
76,27,94,100,6,26,171,78,15,3,25,VEHICLE
84,99,80,43,38,75,129,55,50,2,15,EDGE
55,88,41,62,28,83,133,126,50,2,15,EDGE
73,55,82,11,9,68,149,170,300,1,5,CLOUD
72,12,44,96,50,63,160,137,10,3,20,VEHICLE
50,59,44,50,37,88,167,92,10,3,20,VEHICLE
85,67,10,95,23,71,168,97,15,3,25,VEHICLE
69,43,68,30,34,63,73,197,10,3,20,VEHICLE
61,90,16,40,25,63,178,77,10,3,20,VEHICLE
55,100,0,72,16,38,113,89,300,1,5,CLOUD
93,31,48,31,34,54,99,147,150,2,10,EDGE
86,55,116,90,27,52,126,55,150,2,10,EDGE
65,25,91,76,22,23,146,167,300,1,5,CLOUD
72,86,119,11,9,27,179,158,50,2,15,EDGE
84,83,113,92,43,95,80,179,15,3,25,VEHICLE
43,14,1,68,50,53,77,82,150,2,10,CLOUD
64,61,38,76,21,38,157,149,300,1,5,EDGE
40,33,59,62,9,56,161,59,300,1,5,EDGE
77,82,40,23,30,83,164,120,15,3,25,VEHICLE
73,92,81,84,40,64,96,85,50,2,15,EDGE
92,60,34,99,46,80,69,178,50,2,15,CLOUD
86,84,2,24,14,35,174,153,50,2,15,EDGE
74,75,98,15,8,43,65,124,300,1,5,CLOUD
42,51,31,89,12,59,160,148,300,1,5,EDGE
60,64,40,48,45,76,170,79,150,2,10,EDGE
77,78,115,35,5,95,178,104,300,1,5,EDGE
45,30,84,72,41,55,177,192,10,3,20,VEHICLE
87,84,91,26,45,35,98,94,50,2,15,EDGE
81,26,69,5,22,89,114,147,10,3,20,VEHICLE
63,34,59,5,25,79,156,122,15,3,25,VEHICLE
93,74,38,69,26,40,114,158,10,3,20,VEHICLE
52,97,61,87,8,37,123,120,50,2,15,EDGE
89,60,108,9,26,97,150,163,150,2,10,EDGE
61,22,58,74,26,53,128,129,50,2,15,EDGE
53,71,78,46,48,76,169,74,50,2,15,VEHICLE
90,49,84,96,20,31,127,72,150,2,10,EDGE
74,13,38,97,48,44,172,113,15,3,25,VEHICLE
78,14,40,30,47,86,112,51,300,1,5,CLOUD
73,52,81,75,21,28,171,145,10,3,20,VEHICLE
95,88,3,8,14,25,78,196,10,3,20,EDGE
72,19,18,48,8,55,60,135,10,3,20,EDGE
54,92,65,76,43,90,73,159,150,2,10,EDGE
46,30,17,69,50,32,107,134,300,1,5,CLOUD
95,34,100,90,39,36,132,187,300,1,5,CLOUD
59,85,32,90,17,21,80,170,50,2,15,EDGE
80,99,57,75,38,86,78,60,10,3,20,VEHICLE
63,20,24,15,49,31,71,62,150,2,10,CLOUD
53,79,15,5,36,78,75,151,150,2,10,EDGE
89,27,68,98,28,84,176,86,150,2,10,EDGE
54,33,100,54,28,36,176,170,50,2,15,EDGE
62,11,76,45,11,74,81,142,15,3,25,EDGE
58,97,57,83,40,94,125,121,50,2,15,EDGE
87,92,99,89,45,36,165,77,10,3,20,VEHICLE
41,18,79,29,48,31,66,127,15,3,25,VEHICLE
87,55,69,24,27,31,120,116,150,2,10,EDGE
90,92,22,70,20,29,143,175,150,2,10,EDGE
66,69,33,92,17,41,60,139,150,2,10,EDGE
74,97,62,76,50,63,90,92,300,1,5,CLOUD
44,52,21,100,14,32,105,175,50,2,15,EDGE
42,13,50,58,13,66,60,55,300,1,5,CLOUD
57,30,85,1,50,92,178,158,10,3,20,VEHICLE
60,25,56,39,43,29,74,186,50,2,15,EDGE
71,61,28,40,49,79,97,182,15,3,25,VEHICLE
86,20,20,42,46,30,137,160,150,2,10,EDGE
79,76,79,44,42,71,174,130,300,1,5,EDGE
60,66,20,11,19,57,135,52,10,3,20,VEHICLE
52,87,5,30,21,100,136,184,50,2,15,EDGE
56,51,62,79,8,81,137,92,150,2,10,EDGE
52,11,105,1,22,67,105,182,300,1,5,CLOUD
88,94,6,62,31,37,115,156,150,2,10,EDGE
69,90,44,36,25,21,166,176,150,2,10,EDGE
64,31,3,14,35,83,66,109,10,3,20,VEHICLE
44,15,89,72,41,39,68,160,300,1,5,CLOUD
63,88,74,56,13,69,75,70,10,3,20,VEHICLE
84,86,82,45,6,48,82,183,150,2,10,EDGE
83,75,116,39,47,52,65,112,15,3,25,VEHICLE
77,25,85,86,9,69,90,74,150,2,10,EDGE
75,60,111,39,28,49,137,51,150,2,10,EDGE
81,72,105,67,35,86,106,138,300,1,5,CLOUD
80,30,110,12,49,25,60,138,10,3,20,VEHICLE
40,42,19,25,13,37,61,142,300,1,5,CLOUD
84,63,24,89,20,77,136,161,15,3,25,VEHICLE
51,72,120,69,15,53,138,194,50,2,15,EDGE
82,28,20,42,6,86,118,188,10,3,20,VEHICLE
77,72,13,10,16,97,147,164,15,3,25,VEHICLE
74,94,24,55,45,39,94,88,50,2,15,EDGE
79,67,99,20,21,21,136,59,10,3,20,VEHICLE
73,24,20,77,30,94,81,95,15,3,25,VEHICLE
56,92,100,32,13,52,163,88,15,3,25,VEHICLE
76,40,93,75,24,22,116,88,10,3,20,VEHICLE
94,30,1,29,49,46,72,55,50,2,15,CLOUD
40,42,45,37,26,34,116,102,50,2,15,EDGE
83,22,27,29,38,65,71,73,300,1,5,CLOUD
81,93,79,76,19,45,127,139,10,3,20,VEHICLE
40,33,8,50,46,82,172,64,10,3,20,VEHICLE
50,45,52,10,38,100,150,97,150,2,10,EDGE
64,23,38,63,32,47,178,166,15,3,25,VEHICLE
56,86,9,36,29,95,133,151,50,2,15,EDGE
51,16,24,25,33,78,132,160,50,2,15,EDGE
73,81,100,81,17,24,129,107,10,3,20,VEHICLE
57,43,59,70,29,75,164,78,150,2,10,EDGE
89,27,2,86,16,42,103,168,50,2,15,EDGE
87,61,2,72,13,36,127,149,50,2,15,EDGE
46,19,89,10,20,59,164,67,300,1,5,EDGE
77,67,56,32,39,54,75,89,150,2,10,EDGE
50,80,57,1,6,66,142,50,15,3,25,VEHICLE
70,25,50,76,20,60,121,164,150,2,10,EDGE
53,33,84,85,11,83,179,147,10,3,20,VEHICLE
90,42,83,7,19,26,75,191,10,3,20,EDGE
41,20,61,10,16,27,96,130,10,3,20,VEHICLE
72,49,13,46,15,92,138,84,300,1,5,CLOUD
85,67,21,77,26,72,98,172,150,2,10,EDGE
66,23,67,64,21,97,162,87,50,2,15,EDGE
43,34,113,99,22,64,111,140,10,3,20,VEHICLE
82,96,37,98,47,81,85,111,15,3,25,VEHICLE
72,48,52,62,41,75,108,182,15,3,25,VEHICLE
50,31,41,15,17,39,61,125,10,3,20,VEHICLE
40,63,15,58,10,83,155,150,50,2,15,EDGE
42,22,111,90,37,69,79,128,15,3,25,VEHICLE
40,89,118,81,32,44,154,137,300,1,5,EDGE
72,62,110,85,16,23,61,110,150,2,10,EDGE
49,72,43,99,31,36,64,59,10,3,20,VEHICLE
94,39,20,70,38,27,101,67,15,3,25,VEHICLE
58,84,21,65,32,39,134,132,150,2,10,EDGE
90,51,90,21,25,69,155,138,10,3,20,EDGE
76,69,112,90,11,94,63,139,300,1,5,CLOUD
47,36,98,84,22,94,65,146,150,2,10,EDGE
87,64,8,62,17,92,136,166,50,2,15,EDGE
78,87,114,41,18,87,67,145,300,1,5,CLOUD
49,89,20,99,10,60,125,133,10,3,20,VEHICLE
86,58,15,26,35,87,159,194,300,1,5,EDGE
83,26,78,99,27,55,177,193,15,3,25,VEHICLE
73,58,25,10,7,43,126,151,10,3,20,VEHICLE
57,75,25,49,25,76,79,105,15,3,25,VEHICLE
43,39,88,40,37,26,108,59,300,1,5,CLOUD
41,90,24,1,7,56,173,125,150,2,10,EDGE
46,75,97,88,23,39,107,156,15,3,25,VEHICLE
77,13,27,6,10,70,72,117,50,2,15,EDGE
82,68,79,8,15,90,70,190,150,2,10,EDGE
70,48,90,50,34,59,125,158,15,3,25,VEHICLE
72,51,106,76,22,35,137,74,10,3,20,VEHICLE
42,54,44,5,22,80,146,104,15,3,25,VEHICLE
93,44,94,26,37,26,74,66,15,3,25,VEHICLE
88,99,71,81,27,85,114,92,50,2,15,EDGE
46,62,33,26,39,56,174,190,300,1,5,EDGE
80,31,81,47,50,96,158,167,150,2,10,EDGE
46,90,15,30,36,78,96,145,150,2,10,EDGE
49,86,42,8,35,22,151,88,50,2,15,EDGE
43,84,61,38,12,26,108,197,15,3,25,VEHICLE
84,74,11,98,41,71,73,139,300,1,5,CLOUD
67,33,36,54,8,90,120,193,50,2,15,EDGE
92,98,37,11,44,100,155,145,50,2,15,EDGE
46,52,92,23,22,21,136,91,50,2,15,EDGE
65,15,51,34,47,58,89,151,300,1,5,CLOUD
78,33,115,83,48,72,148,111,300,1,5,CLOUD
65,90,115,53,26,90,172,158,15,3,25,VEHICLE
85,93,7,84,46,57,119,199,15,3,25,VEHICLE
56,73,102,39,19,74,138,159,300,1,5,CLOUD
79,99,67,64,5,81,133,120,15,3,25,VEHICLE
80,76,115,72,30,51,168,79,150,2,10,EDGE
52,41,66,8,5,65,114,191,10,3,20,VEHICLE
42,82,93,70,32,62,146,72,50,2,15,EDGE
57,53,112,77,20,82,69,73,10,3,20,VEHICLE
85,19,96,5,13,46,147,58,150,2,10,EDGE
51,62,85,80,36,34,153,196,50,2,15,EDGE
66,39,90,66,41,59,84,165,300,1,5,CLOUD
81,69,61,15,9,20,119,142,150,2,10,EDGE
71,51,50,95,17,96,180,152,50,2,15,EDGE
50,44,69,98,24,77,164,139,150,2,10,EDGE
85,73,106,7,22,36,102,59,50,2,15,EDGE
53,87,78,6,19,76,116,69,300,1,5,CLOUD
84,63,109,91,41,75,158,145,50,2,15,EDGE
51,62,74,91,19,40,128,97,10,3,20,VEHICLE
63,43,90,99,24,90,60,200,300,1,5,CLOUD
89,95,75,63,31,28,106,129,10,3,20,VEHICLE
61,64,107,1,31,100,79,79,300,1,5,CLOUD
69,98,65,67,48,36,95,81,300,1,5,CLOUD
77,34,30,12,25,38,70,125,150,2,10,EDGE
49,34,10,48,8,61,62,63,50,2,15,EDGE
73,87,63,91,31,80,91,63,50,2,15,EDGE
83,24,101,86,18,63,155,79,300,1,5,EDGE
55,44,111,78,33,85,129,198,300,1,5,CLOUD
93,83,99,43,13,68,144,96,50,2,15,EDGE
53,88,114,26,17,70,102,136,10,3,20,VEHICLE
77,73,66,81,21,43,141,70,10,3,20,VEHICLE
62,97,49,71,25,82,121,59,50,2,15,EDGE
67,90,107,2,50,59,102,64,50,2,15,CLOUD
82,38,87,59,43,64,149,144,300,1,5,CLOUD
64,17,24,92,50,72,176,198,15,3,25,VEHICLE
55,83,56,96,10,95,149,200,10,3,20,VEHICLE
80,73,91,29,13,35,168,95,15,3,25,VEHICLE
94,46,19,68,16,23,86,146,50,2,15,EDGE
42,22,51,60,31,88,85,89,15,3,25,VEHICLE
58,33,84,87,19,47,108,168,50,2,15,EDGE
94,89,115,37,15,93,179,58,10,3,20,EDGE
70,35,74,51,17,47,90,70,50,2,15,EDGE
40,53,110,46,23,50,166,173,150,2,10,EDGE
62,87,73,63,10,53,145,196,10,3,20,VEHICLE
52,78,93,67,5,49,62,127,10,3,20,VEHICLE
89,89,58,78,29,59,92,156,10,3,20,VEHICLE
67,83,41,85,48,73,153,135,50,2,15,EDGE
63,97,14,63,28,59,68,64,50,2,15,EDGE
42,89,13,52,48,37,118,59,50,2,15,VEHICLE
60,22,55,3,16,51,151,180,150,2,10,EDGE
59,93,75,50,37,98,159,68,15,3,25,VEHICLE
90,19,44,44,38,49,122,92,150,2,10,EDGE
58,72,54,58,21,33,124,88,15,3,25,VEHICLE
52,62,100,58,40,95,99,156,10,3,20,VEHICLE
55,99,109,66,22,71,137,147,300,1,5,CLOUD
90,50,99,75,44,29,96,76,10,3,20,VEHICLE
93,13,36,36,33,77,167,59,150,2,10,EDGE
85,26,58,6,36,85,166,159,50,2,15,EDGE
54,23,48,9,11,30,99,161,15,3,25,VEHICLE
58,97,98,24,22,26,89,185,10,3,20,VEHICLE
61,84,51,35,42,58,159,101,300,1,5,EDGE
65,75,105,1,8,21,125,122,300,1,5,CLOUD
40,31,63,97,12,29,61,185,50,2,15,EDGE
88,83,110,49,48,56,158,126,50,2,15,EDGE
70,43,53,33,44,64,123,136,300,1,5,CLOUD
45,74,98,76,11,38,93,152,10,3,20,VEHICLE
83,71,89,91,48,28,102,133,50,2,15,CLOUD
62,66,48,8,15,75,135,116,50,2,15,EDGE
78,96,3,85,19,53,66,165,150,2,10,EDGE
65,20,112,15,34,48,127,138,10,3,20,VEHICLE
94,30,45,15,34,28,130,51,15,3,25,VEHICLE
83,40,100,70,26,84,102,186,150,2,10,EDGE
81,88,97,28,33,44,105,77,300,1,5,CLOUD
52,66,91,32,8,50,125,165,300,1,5,CLOUD
40,52,109,18,14,45,78,164,150,2,10,EDGE
77,54,25,59,19,30,63,126,10,3,20,VEHICLE
76,61,114,63,10,72,160,155,300,1,5,EDGE
52,23,42,61,37,27,101,99,300,1,5,CLOUD
83,97,4,53,40,94,119,168,15,3,25,VEHICLE
59,71,63,50,16,52,96,96,10,3,20,VEHICLE
61,81,30,77,10,29,143,86,150,2,10,EDGE
62,90,40,27,27,90,77,156,150,2,10,EDGE
89,29,55,54,22,26,86,122,150,2,10,EDGE
44,86,97,46,8,77,169,136,300,1,5,EDGE
67,86,115,67,37,48,90,200,15,3,25,VEHICLE
95,25,73,28,8,48,92,60,15,3,25,VEHICLE
47,67,72,57,32,75,65,69,300,1,5,CLOUD
76,46,47,33,35,74,99,198,10,3,20,VEHICLE
93,98,55,27,32,57,84,74,150,2,10,EDGE
48,31,68,52,6,28,77,98,10,3,20,VEHICLE
60,94,31,51,42,66,155,118,150,2,10,EDGE
42,19,8,83,10,74,98,85,15,3,25,EDGE
45,27,99,59,34,25,147,108,10,3,20,VEHICLE
72,34,21,67,12,74,70,180,10,3,20,VEHICLE
77,12,113,24,42,81,92,64,50,2,15,EDGE
66,77,74,28,20,66,127,182,50,2,15,EDGE
54,96,102,67,19,82,62,106,15,3,25,VEHICLE
72,74,48,4,31,32,99,197,150,2,10,EDGE
41,80,78,1,37,63,110,101,150,2,10,EDGE
48,88,101,71,29,20,109,135,50,2,15,EDGE
54,84,56,24,28,87,120,54,300,1,5,CLOUD
86,89,81,100,34,97,174,124,50,2,15,EDGE
41,18,38,63,5,66,121,165,10,3,20,EDGE
77,32,35,74,26,33,150,83,10,3,20,VEHICLE
41,75,24,44,8,94,163,70,150,2,10,EDGE
93,100,24,50,33,78,110,89,300,1,5,CLOUD
59,28,27,45,24,61,167,127,15,3,25,VEHICLE
61,46,62,11,21,80,95,72,300,1,5,CLOUD
72,91,61,52,42,41,150,171,10,3,20,VEHICLE
87,92,107,12,29,72,133,56,50,2,15,EDGE
92,53,91,26,27,65,176,126,300,1,5,EDGE
89,21,116,56,45,35,136,78,10,3,20,VEHICLE
44,92,26,14,36,87,61,136,10,3,20,VEHICLE
60,80,24,74,44,31,180,94,300,1,5,EDGE
88,32,49,92,35,36,162,176,300,1,5,EDGE
64,67,20,24,15,93,83,132,10,3,20,VEHICLE
64,75,50,65,14,54,138,119,300,1,5,CLOUD
76,35,1,23,29,32,62,168,15,3,25,VEHICLE
71,59,72,86,28,63,161,77,300,1,5,EDGE
57,97,5,71,37,31,90,176,15,3,25,VEHICLE
48,86,47,26,5,30,159,146,10,3,20,VEHICLE
82,38,66,45,23,33,97,64,50,2,15,EDGE
73,50,115,99,8,23,129,70,50,2,15,EDGE
72,79,103,15,20,57,130,95,15,3,25,VEHICLE
61,23,72,15,48,81,135,122,300,1,5,CLOUD
55,98,10,71,19,97,135,66,300,1,5,CLOUD
85,61,101,57,14,91,80,160,15,3,25,VEHICLE
63,58,114,48,44,24,113,120,10,3,20,VEHICLE
78,17,85,41,18,77,81,138,15,3,25,EDGE
53,97,17,44,34,76,87,168,50,2,15,EDGE
58,60,31,71,32,34,131,98,50,2,15,EDGE
83,61,85,91,5,25,166,119,300,1,5,EDGE
68,77,10,30,41,32,81,101,15,3,25,VEHICLE
79,53,50,73,44,48,94,97,150,2,10,EDGE
72,27,55,4,41,80,112,130,300,1,5,CLOUD
41,18,19,42,43,24,114,86,150,2,10,EDGE
90,97,100,99,29,66,108,200,50,2,15,EDGE
60,35,88,41,16,52,144,51,300,1,5,CLOUD
68,72,115,27,19,73,86,172,150,2,10,EDGE
59,18,68,57,14,95,76,141,300,1,5,CLOUD
42,62,46,81,21,26,148,196,50,2,15,EDGE
84,21,95,43,9,89,123,112,15,3,25,VEHICLE
49,29,40,7,33,94,114,126,10,3,20,VEHICLE
47,62,64,13,11,93,117,130,50,2,15,EDGE
44,71,55,1,42,60,117,104,300,1,5,CLOUD
86,68,36,67,19,63,141,72,150,2,10,EDGE
88,27,33,45,43,25,134,198,300,1,5,CLOUD
64,74,8,72,20,49,108,71,15,3,25,VEHICLE
74,76,61,43,39,63,126,120,15,3,25,VEHICLE
90,74,42,68,11,81,93,198,50,2,15,EDGE
71,52,91,12,7,35,71,82,15,3,25,VEHICLE
82,68,99,37,5,78,70,200,15,3,25,VEHICLE
54,27,23,66,14,91,99,186,10,3,20,VEHICLE
70,99,107,74,8,78,172,61,15,3,25,VEHICLE
67,66,44,67,25,77,118,172,50,2,15,EDGE
80,66,102,99,48,59,165,54,10,3,20,VEHICLE
54,21,18,51,32,53,149,80,300,1,5,CLOUD
79,68,74,72,11,37,81,125,15,3,25,VEHICLE
95,70,38,11,48,26,67,83,300,1,5,CLOUD
65,84,86,7,8,50,117,116,10,3,20,VEHICLE
53,45,52,71,36,89,148,146,50,2,15,EDGE
59,94,55,51,48,26,163,199,15,3,25,VEHICLE
85,96,80,28,12,20,126,189,300,1,5,CLOUD
90,87,66,82,19,99,120,139,15,3,25,EDGE
78,81,32,79,38,37,180,110,150,2,10,EDGE
75,89,75,70,8,32,103,50,50,2,15,EDGE
61,82,18,72,36,97,159,131,50,2,15,EDGE
64,61,87,32,32,51,86,106,10,3,20,VEHICLE
65,13,109,28,26,96,119,168,15,3,25,VEHICLE
60,83,79,100,33,86,141,105,300,1,5,CLOUD
59,11,79,20,50,94,136,178,150,2,10,EDGE
42,84,72,100,32,95,156,174,15,3,25,VEHICLE
82,28,93,79,5,71,96,188,300,1,5,CLOUD
81,14,84,48,49,77,60,74,50,2,15,CLOUD
70,87,26,79,33,27,97,183,10,3,20,VEHICLE
57,95,64,64,34,52,104,62,150,2,10,EDGE
72,85,118,6,43,61,86,170,150,2,10,EDGE
95,35,90,28,9,77,92,85,50,2,15,EDGE
82,53,56,89,9,80,146,143,15,3,25,VEHICLE
52,69,69,75,13,100,143,81,50,2,15,EDGE
91,58,47,65,20,98,79,181,10,3,20,EDGE
65,83,2,52,24,20,172,108,150,2,10,EDGE
45,87,78,6,12,21,88,114,300,1,5,CLOUD
84,35,65,99,49,32,75,143,300,1,5,CLOUD
61,70,102,12,45,93,164,171,50,2,15,EDGE
75,29,62,97,42,46,78,98,300,1,5,CLOUD
50,36,67,50,5,93,173,106,300,1,5,EDGE
95,90,24,7,34,57,103,150,300,1,5,CLOUD
88,25,115,39,38,77,78,51,15,3,25,VEHICLE
55,36,100,82,41,27,101,94,50,2,15,EDGE
45,12,41,1,32,63,96,84,300,1,5,CLOUD
91,69,33,43,22,28,72,177,300,1,5,CLOUD
44,89,106,59,14,86,166,192,50,2,15,EDGE
83,26,0,55,12,82,142,139,50,2,15,EDGE
80,93,38,71,9,68,169,130,15,3,25,VEHICLE
63,14,2,92,50,34,87,113,15,3,25,VEHICLE
93,59,81,57,41,80,64,95,15,3,25,VEHICLE
68,27,31,89,23,87,66,199,150,2,10,EDGE
64,57,113,75,49,51,172,159,150,2,10,EDGE
80,79,45,64,26,31,142,159,50,2,15,EDGE
81,43,59,33,50,38,81,192,150,2,10,CLOUD
77,95,97,44,15,75,163,75,300,1,5,EDGE
89,24,61,28,9,65,161,157,10,3,20,EDGE
78,45,66,64,28,86,172,184,300,1,5,EDGE
80,18,117,58,25,70,166,123,15,3,25,EDGE
69,84,41,23,21,43,96,149,150,2,10,EDGE
42,52,106,86,6,20,149,58,50,2,15,EDGE
40,57,51,94,43,27,115,135,150,2,10,EDGE
55,39,74,51,39,39,110,85,15,3,25,VEHICLE
72,60,46,18,34,74,86,134,10,3,20,VEHICLE
56,55,4,37,17,40,115,118,10,3,20,VEHICLE
67,62,75,28,33,65,116,113,300,1,5,CLOUD
65,63,90,59,17,85,150,135,10,3,20,VEHICLE
88,94,54,8,38,43,139,188,15,3,25,VEHICLE
87,75,53,21,32,70,125,189,300,1,5,CLOUD
80,76,22,23,46,46,62,55,300,1,5,CLOUD
55,78,99,21,31,97,105,198,10,3,20,VEHICLE
59,63,38,72,12,30,69,129,50,2,15,EDGE
63,100,71,18,46,90,173,198,50,2,15,EDGE
66,24,101,21,47,80,173,183,15,3,25,VEHICLE
93,98,93,90,33,86,111,177,150,2,10,EDGE
77,11,21,35,28,70,121,75,50,2,15,EDGE
71,80,17,1,18,55,108,148,300,1,5,CLOUD
75,34,32,16,14,97,62,97,10,3,20,VEHICLE
78,61,83,75,46,83,153,193,50,2,15,EDGE
52,31,68,80,17,61,75,73,50,2,15,EDGE
40,82,102,2,38,86,105,170,15,3,25,VEHICLE
50,53,25,4,11,63,98,74,300,1,5,CLOUD
94,74,78,49,50,71,159,67,10,3,20,VEHICLE
72,91,39,75,21,21,81,133,50,2,15,EDGE
44,51,109,71,6,45,171,138,150,2,10,EDGE
83,95,35,97,40,34,86,172,150,2,10,EDGE
43,50,9,90,45,64,149,168,15,3,25,VEHICLE
74,40,49,36,48,67,148,191,300,1,5,CLOUD
59,17,96,49,28,76,106,91,150,2,10,EDGE
86,99,0,21,29,76,134,133,15,3,25,VEHICLE
87,10,80,58,28,47,150,179,300,1,5,CLOUD
66,59,88,7,48,33,139,81,10,3,20,VEHICLE
54,40,109,21,37,30,179,165,50,2,15,EDGE
86,71,59,58,38,26,129,155,150,2,10,EDGE
47,82,57,29,22,78,164,146,10,3,20,VEHICLE
89,47,20,6,37,71,168,128,300,1,5,EDGE
46,33,55,40,35,77,158,168,300,1,5,EDGE
46,28,0,6,13,97,145,158,300,1,5,CLOUD
65,61,100,36,26,58,123,87,10,3,20,VEHICLE
89,19,42,68,17,30,167,84,10,3,20,EDGE
91,99,96,34,20,23,123,123,300,1,5,CLOUD
67,64,10,83,39,56,149,146,300,1,5,CLOUD
46,65,23,33,38,38,163,148,10,3,20,VEHICLE
75,45,7,58,17,25,160,124,150,2,10,EDGE
62,70,37,88,17,55,141,164,50,2,15,EDGE
64,51,82,82,43,91,162,150,15,3,25,VEHICLE
70,99,34,43,29,54,128,50,10,3,20,VEHICLE
87,82,96,43,5,78,134,165,300,1,5,CLOUD
65,94,64,33,10,87,77,73,150,2,10,EDGE
68,95,48,31,48,91,178,92,50,2,15,EDGE
59,66,90,46,29,58,154,83,300,1,5,EDGE
90,81,13,20,40,39,90,166,50,2,15,EDGE
89,80,97,31,33,80,65,185,15,3,25,VEHICLE
92,37,91,25,45,28,145,166,50,2,15,EDGE
71,86,9,33,47,22,176,171,10,3,20,VEHICLE
81,41,63,28,20,84,77,104,10,3,20,VEHICLE
