step,vehicle_id,speed,battery,traffic_density,network_quality,task_type,decision,rl_prediction
306,veh_10,3.74,45.52,HIGH,POOR,route_planning,EDGE,EDGE
306,veh_11,10.75,99.42,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
306,veh_12,13.43,76.81,LOW,GOOD,driver_behavior_analysis,CLOUD,CLOUD
306,veh_13,7.99,60.34,MEDIUM,POOR,route_planning,VEHICLE,VEHICLE
306,veh_14,17.28,99.25,LOW,MODERATE,route_planning,EDGE,EDGE
306,veh_15,5.54,42.0,HIGH,MODERATE,obstacle_detection,EDGE,EDGE
306,veh_16,7.57,23.24,MEDIUM,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
306,veh_17,8.62,65.2,MEDIUM,GOOD,traffic_sign_recognition,EDGE,CLOUD
306,veh_18,6.19,37.22,MEDIUM,MODERATE,traffic_sign_recognition,EDGE,EDGE
306,veh_19,15.12,50.01,LOW,MODERATE,route_planning,CLOUD,EDGE
306,veh_20,10.98,32.76,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
306,veh_21,2.24,75.93,HIGH,MODERATE,obstacle_detection,EDGE,EDGE
306,veh_22,5.07,21.92,HIGH,GOOD,obstacle_detection,EDGE,EDGE
306,veh_23,4.77,76.96,HIGH,POOR,driver_behavior_analysis,EDGE,EDGE
306,veh_24,5.4,32.46,HIGH,POOR,obstacle_detection,EDGE,EDGE
306,veh_25,8.3,73.21,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
306,veh_26,9.54,88.64,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
306,veh_27,15.49,80.3,LOW,MODERATE,lane_detection,VEHICLE,VEHICLE
306,veh_28,11.57,63.94,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
306,veh_29,12.49,48.93,LOW,GOOD,traffic_sign_recognition,CLOUD,CLOUD
306,veh_30,7.19,71.35,MEDIUM,MODERATE,vehicle_diagnostics,EDGE,EDGE
307,veh_1,9.21,36.1,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
307,veh_2,9.51,64.51,MEDIUM,POOR,traffic_sign_recognition,VEHICLE,VEHICLE
307,veh_3,3.97,99.04,HIGH,MODERATE,obstacle_detection,EDGE,EDGE
307,veh_4,10.06,59.59,MEDIUM,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
307,veh_5,15.22,44.98,LOW,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
307,veh_6,5.06,55.7,HIGH,POOR,route_planning,EDGE,EDGE
307,veh_7,2.72,26.53,HIGH,MODERATE,vehicle_diagnostics,EDGE,EDGE
307,veh_8,7.14,75.68,MEDIUM,GOOD,lane_detection,VEHICLE,VEHICLE
307,veh_9,13.23,64.17,LOW,GOOD,traffic_sign_recognition,EDGE,CLOUD
307,veh_10,16.36,20.88,LOW,MODERATE,lane_detection,VEHICLE,VEHICLE
307,veh_11,17.18,96.61,LOW,GOOD,traffic_sign_recognition,CLOUD,EDGE
307,veh_12,12.4,83.69,LOW,GOOD,obstacle_detection,VEHICLE,VEHICLE
307,veh_13,10.13,98.77,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD,CLOUD
307,veh_14,4.47,23.31,HIGH,POOR,driver_behavior_analysis,EDGE,EDGE
307,veh_15,5.2,42.23,HIGH,POOR,route_planning,EDGE,EDGE
307,veh_16,10.16,51.39,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
307,veh_17,12.18,73.28,LOW,GOOD,driver_behavior_analysis,EDGE,VEHICLE
307,veh_18,12.59,20.4,LOW,POOR,driver_behavior_analysis,VEHICLE,CLOUD
307,veh_19,2.98,40.68,HIGH,POOR,traffic_sign_recognition,EDGE,EDGE
307,veh_20,16.04,39.12,LOW,MODERATE,lane_detection,VEHICLE,VEHICLE
307,veh_21,15.35,12.89,LOW,MODERATE,traffic_sign_recognition,CLOUD,CLOUD
307,veh_22,11.91,94.13,MEDIUM,MODERATE,lane_detection,VEHICLE,VEHICLE
307,veh_23,15.99,18.42,LOW,POOR,route_planning,CLOUD,VEHICLE
307,veh_24,17.34,55.58,LOW,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
307,veh_25,10.31,70.26,MEDIUM,POOR,route_planning,VEHICLE,VEHICLE
307,veh_26,16.17,98.64,LOW,MODERATE,vehicle_diagnostics,EDGE,CLOUD
307,veh_27,17.22,42.06,LOW,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
307,veh_28,7.47,60.18,MEDIUM,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
307,veh_29,8.53,94.09,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
307,veh_30,12.87,30.82,LOW,POOR,lane_detection,VEHICLE,VEHICLE
308,veh_1,16.27,12.02,LOW,POOR,driver_behavior_analysis,CLOUD,CLOUD
308,veh_2,2.32,56.58,HIGH,MODERATE,driver_behavior_analysis,EDGE,EDGE
308,veh_3,8.52,98.77,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
308,veh_4,8.41,42.7,MEDIUM,GOOD,traffic_sign_recognition,CLOUD,CLOUD
308,veh_5,15.0,23.51,LOW,GOOD,vehicle_diagnostics,CLOUD,CLOUD
308,veh_6,9.08,27.59,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD,CLOUD
308,veh_7,5.88,68.02,HIGH,POOR,driver_behavior_analysis,EDGE,EDGE
308,veh_8,11.87,61.77,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
308,veh_9,15.1,48.86,LOW,POOR,route_planning,VEHICLE,VEHICLE
308,veh_10,9.99,17.06,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD,CLOUD
308,veh_11,4.82,44.8,HIGH,GOOD,route_planning,EDGE,EDGE
308,veh_12,5.46,73.11,HIGH,GOOD,lane_detection,EDGE,EDGE
308,veh_13,17.36,14.65,LOW,POOR,route_planning,CLOUD,CLOUD
308,veh_14,6.93,83.73,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD,EDGE
308,veh_15,12.31,51.19,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
308,veh_16,11.88,53.35,MEDIUM,MODERATE,vehicle_diagnostics,EDGE,EDGE
308,veh_17,4.76,58.1,HIGH,MODERATE,vehicle_diagnostics,EDGE,EDGE
308,veh_18,4.38,43.28,HIGH,POOR,driver_behavior_analysis,EDGE,EDGE
308,veh_19,8.92,34.85,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD,EDGE
308,veh_20,8.1,12.18,MEDIUM,MODERATE,lane_detection,CLOUD,CLOUD
308,veh_21,6.53,70.23,MEDIUM,MODERATE,traffic_sign_recognition,EDGE,CLOUD
308,veh_22,6.09,33.49,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
308,veh_23,12.57,58.97,LOW,MODERATE,driver_behavior_analysis,CLOUD,EDGE
308,veh_24,9.91,91.21,MEDIUM,MODERATE,lane_detection,VEHICLE,VEHICLE
308,veh_25,5.84,12.8,HIGH,POOR,obstacle_detection,CLOUD,EDGE
308,veh_26,10.39,68.8,MEDIUM,GOOD,driver_behavior_analysis,EDGE,EDGE
308,veh_27,11.19,61.61,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
308,veh_28,10.83,39.26,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD,EDGE
308,veh_29,10.9,15.67,MEDIUM,POOR,route_planning,CLOUD,VEHICLE
308,veh_30,16.64,73.21,LOW,POOR,lane_detection,VEHICLE,VEHICLE
309,veh_1,10.2,19.14,MEDIUM,POOR,lane_detection,CLOUD,VEHICLE
309,veh_2,10.26,53.96,MEDIUM,POOR,route_planning,VEHICLE,VEHICLE
309,veh_3,15.05,94.53,LOW,GOOD,traffic_sign_recognition,CLOUD,CLOUD
309,veh_4,14.98,99.71,LOW,POOR,lane_detection,VEHICLE,VEHICLE
309,veh_5,11.15,64.85,MEDIUM,MODERATE,traffic_sign_recognition,EDGE,VEHICLE
309,veh_6,17.6,73.04,LOW,POOR,route_planning,VEHICLE,VEHICLE
309,veh_7,11.74,31.58,MEDIUM,MODERATE,route_planning,CLOUD,EDGE
309,veh_8,17.98,16.99,LOW,MODERATE,route_planning,CLOUD,EDGE
309,veh_9,10.09,47.92,MEDIUM,GOOD,traffic_sign_recognition,CLOUD,CLOUD
309,veh_10,17.69,64.71,LOW,GOOD,driver_behavior_analysis,EDGE,EDGE
309,veh_11,3.98,52.6,HIGH,GOOD,traffic_sign_recognition,EDGE,EDGE
309,veh_12,10.28,17.38,MEDIUM,GOOD,driver_behavior_analysis,CLOUD,CLOUD
309,veh_13,16.65,74.17,LOW,POOR,route_planning,VEHICLE,VEHICLE
309,veh_14,2.14,72.73,HIGH,GOOD,lane_detection,EDGE,EDGE
309,veh_15,11.11,65.13,MEDIUM,POOR,route_planning,VEHICLE,VEHICLE
309,veh_16,5.61,26.36,HIGH,MODERATE,vehicle_diagnostics,EDGE,EDGE
309,veh_17,17.24,41.71,LOW,GOOD,traffic_sign_recognition,EDGE,EDGE
309,veh_18,16.55,80.39,LOW,GOOD,lane_detection,VEHICLE,VEHICLE
309,veh_19,11.48,71.06,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
309,veh_20,12.22,26.02,LOW,POOR,traffic_sign_recognition,VEHICLE,VEHICLE
309,veh_21,4.99,38.09,HIGH,GOOD,traffic_sign_recognition,EDGE,EDGE
309,veh_22,16.28,40.07,LOW,GOOD,driver_behavior_analysis,EDGE,EDGE
309,veh_23,13.02,78.92,LOW,GOOD,lane_detection,VEHICLE,VEHICLE
309,veh_24,4.94,61.17,HIGH,POOR,lane_detection,EDGE,EDGE
309,veh_25,15.85,38.67,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
309,veh_26,17.42,71.67,LOW,GOOD,driver_behavior_analysis,CLOUD,EDGE
309,veh_27,16.43,93.52,LOW,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
309,veh_28,14.85,42.35,LOW,POOR,lane_detection,VEHICLE,VEHICLE
309,veh_29,11.13,45.55,MEDIUM,GOOD,vehicle_diagnostics,CLOUD,CLOUD
309,veh_30,13.02,31.16,LOW,POOR,route_planning,VEHICLE,VEHICLE
310,veh_1,5.46,24.78,HIGH,MODERATE,route_planning,EDGE,EDGE
310,veh_2,4.93,66.42,HIGH,MODERATE,traffic_sign_recognition,EDGE,EDGE
310,veh_3,13.04,52.07,LOW,GOOD,obstacle_detection,VEHICLE,VEHICLE
310,veh_4,16.8,73.14,LOW,POOR,route_planning,VEHICLE,VEHICLE
310,veh_5,11.21,15.14,MEDIUM,POOR,traffic_sign_recognition,CLOUD,VEHICLE
310,veh_6,15.18,44.2,LOW,MODERATE,obstacle_detection,VEHICLE,VEHICLE
310,veh_7,16.17,76.74,LOW,GOOD,lane_detection,VEHICLE,VEHICLE
310,veh_8,4.73,77.7,HIGH,POOR,obstacle_detection,EDGE,EDGE
310,veh_9,15.51,72.59,LOW,MODERATE,lane_detection,VEHICLE,VEHICLE
310,veh_10,7.63,28.91,MEDIUM,MODERATE,driver_behavior_analysis,EDGE,CLOUD
310,veh_11,6.14,62.28,MEDIUM,GOOD,driver_behavior_analysis,EDGE,EDGE
310,veh_12,8.54,27.71,MEDIUM,POOR,traffic_sign_recognition,VEHICLE,VEHICLE
310,veh_13,16.62,91.71,LOW,GOOD,route_planning,CLOUD,EDGE
310,veh_14,13.48,36.27,LOW,MODERATE,traffic_sign_recognition,EDGE,EDGE
310,veh_15,7.14,92.97,MEDIUM,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
310,veh_16,7.83,16.54,MEDIUM,GOOD,route_planning,CLOUD,EDGE
310,veh_17,13.56,99.34,LOW,GOOD,obstacle_detection,VEHICLE,VEHICLE
310,veh_18,9.85,30.81,MEDIUM,MODERATE,driver_behavior_analysis,EDGE,CLOUD
310,veh_19,9.57,10.76,MEDIUM,POOR,route_planning,CLOUD,CLOUD
310,veh_20,4.8,53.31,HIGH,GOOD,vehicle_diagnostics,EDGE,EDGE
310,veh_21,17.66,52.96,LOW,GOOD,vehicle_diagnostics,CLOUD,EDGE
310,veh_22,14.5,95.36,LOW,MODERATE,traffic_sign_recognition,EDGE,EDGE
310,veh_23,6.39,34.22,MEDIUM,GOOD,vehicle_diagnostics,CLOUD,EDGE
310,veh_24,4.94,18.31,HIGH,MODERATE,route_planning,CLOUD,EDGE
310,veh_25,13.87,94.27,LOW,GOOD,route_planning,CLOUD,EDGE
310,veh_26,13.67,90.31,LOW,MODERATE,obstacle_detection,VEHICLE,VEHICLE
310,veh_27,10.84,98.72,MEDIUM,GOOD,traffic_sign_recognition,EDGE,EDGE
310,veh_28,12.57,57.69,LOW,POOR,lane_detection,VEHICLE,VEHICLE
310,veh_29,7.98,43.51,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD,EDGE
310,veh_30,7.17,13.62,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD,EDGE
311,veh_1,16.5,60.83,LOW,GOOD,vehicle_diagnostics,CLOUD,CLOUD
311,veh_2,9.84,36.83,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
311,veh_3,14.42,41.44,LOW,MODERATE,lane_detection,VEHICLE,VEHICLE
311,veh_4,13.91,51.89,LOW,MODERATE,driver_behavior_analysis,CLOUD,CLOUD
311,veh_5,13.4,47.2,LOW,MODERATE,vehicle_diagnostics,CLOUD,CLOUD
311,veh_6,7.65,14.68,MEDIUM,POOR,obstacle_detection,CLOUD,CLOUD
311,veh_7,12.36,23.17,LOW,POOR,vehicle_diagnostics,VEHICLE,EDGE
311,veh_8,5.75,53.34,HIGH,POOR,obstacle_detection,EDGE,EDGE
311,veh_9,12.67,54.67,LOW,GOOD,lane_detection,VEHICLE,VEHICLE
311,veh_10,2.15,77.2,HIGH,POOR,driver_behavior_analysis,EDGE,EDGE
311,veh_11,13.24,36.2,LOW,MODERATE,obstacle_detection,VEHICLE,VEHICLE
311,veh_12,12.74,88.94,LOW,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
311,veh_13,6.23,20.22,MEDIUM,GOOD,vehicle_diagnostics,CLOUD,CLOUD
311,veh_14,9.95,46.43,MEDIUM,MODERATE,route_planning,CLOUD,EDGE
311,veh_15,3.28,20.46,HIGH,GOOD,lane_detection,EDGE,EDGE
311,veh_16,8.99,68.96,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD,EDGE
311,veh_17,14.64,27.54,LOW,GOOD,driver_behavior_analysis,EDGE,CLOUD
311,veh_18,2.93,79.17,HIGH,GOOD,obstacle_detection,EDGE,EDGE
311,veh_19,4.0,34.19,HIGH,GOOD,traffic_sign_recognition,EDGE,EDGE
311,veh_20,8.63,18.8,MEDIUM,MODERATE,obstacle_detection,CLOUD,VEHICLE
311,veh_21,15.82,50.85,LOW,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
311,veh_22,17.28,89.43,LOW,MODERATE,traffic_sign_recognition,CLOUD,EDGE
311,veh_23,17.9,37.65,LOW,GOOD,traffic_sign_recognition,CLOUD,EDGE
311,veh_24,5.58,78.56,HIGH,MODERATE,obstacle_detection,EDGE,EDGE
311,veh_25,8.51,83.75,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
311,veh_26,9.62,38.03,MEDIUM,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
311,veh_27,10.66,52.13,MEDIUM,POOR,route_planning,VEHICLE,VEHICLE
311,veh_28,12.75,63.05,LOW,GOOD,obstacle_detection,VEHICLE,VEHICLE
311,veh_29,13.78,45.52,LOW,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
311,veh_30,2.07,49.96,HIGH,MODERATE,lane_detection,EDGE,EDGE
312,veh_1,9.24,83.33,MEDIUM,GOOD,driver_behavior_analysis,EDGE,EDGE
312,veh_2,12.58,49.0,LOW,POOR,route_planning,VEHICLE,VEHICLE
312,veh_3,13.65,58.55,LOW,MODERATE,obstacle_detection,VEHICLE,VEHICLE
312,veh_4,11.36,82.26,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD,CLOUD
312,veh_5,12.42,54.69,LOW,POOR,route_planning,VEHICLE,VEHICLE
312,veh_6,3.13,17.36,HIGH,GOOD,route_planning,CLOUD,EDGE
312,veh_7,9.6,89.85,MEDIUM,GOOD,traffic_sign_recognition,CLOUD,CLOUD
312,veh_8,14.3,97.13,LOW,MODERATE,route_planning,EDGE,EDGE
312,veh_9,4.25,32.51,HIGH,GOOD,driver_behavior_analysis,EDGE,EDGE
312,veh_10,3.52,26.46,HIGH,POOR,lane_detection,EDGE,EDGE
312,veh_11,15.65,40.59,LOW,MODERATE,traffic_sign_recognition,EDGE,EDGE
312,veh_12,10.51,87.89,MEDIUM,GOOD,driver_behavior_analysis,EDGE,CLOUD
312,veh_13,3.1,14.7,HIGH,POOR,driver_behavior_analysis,CLOUD,CLOUD
312,veh_14,7.48,73.61,MEDIUM,MODERATE,lane_detection,VEHICLE,VEHICLE
312,veh_15,16.12,83.23,LOW,POOR,traffic_sign_recognition,VEHICLE,VEHICLE
312,veh_16,5.7,40.58,HIGH,MODERATE,lane_detection,EDGE,EDGE
312,veh_17,2.14,81.95,HIGH,GOOD,lane_detection,EDGE,EDGE
312,veh_18,15.07,52.7,LOW,GOOD,traffic_sign_recognition,EDGE,CLOUD
312,veh_19,12.49,32.04,LOW,GOOD,vehicle_diagnostics,CLOUD,EDGE
312,veh_20,10.0,33.01,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
312,veh_21,13.65,92.44,LOW,MODERATE,driver_behavior_analysis,EDGE,EDGE
312,veh_22,12.6,79.23,LOW,GOOD,driver_behavior_analysis,CLOUD,CLOUD
312,veh_23,14.08,95.83,LOW,GOOD,obstacle_detection,VEHICLE,VEHICLE
312,veh_24,2.72,25.63,HIGH,MODERATE,driver_behavior_analysis,EDGE,EDGE
312,veh_25,4.97,37.33,HIGH,GOOD,obstacle_detection,EDGE,EDGE
312,veh_26,6.34,10.37,MEDIUM,GOOD,traffic_sign_recognition,CLOUD,EDGE
312,veh_27,10.45,32.94,MEDIUM,MODERATE,driver_behavior_analysis,EDGE,CLOUD
312,veh_28,2.18,44.76,HIGH,MODERATE,lane_detection,EDGE,EDGE
312,veh_29,4.0,19.6,HIGH,POOR,driver_behavior_analysis,CLOUD,EDGE
312,veh_30,14.8,17.16,LOW,MODERATE,obstacle_detection,CLOUD,VEHICLE
313,veh_1,14.77,65.49,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
313,veh_2,10.46,40.93,MEDIUM,GOOD,traffic_sign_recognition,CLOUD,CLOUD
313,veh_3,17.01,56.79,LOW,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
313,veh_4,5.01,77.61,HIGH,MODERATE,vehicle_diagnostics,EDGE,EDGE
313,veh_5,9.94,49.96,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
313,veh_6,4.75,42.44,HIGH,GOOD,obstacle_detection,EDGE,EDGE
313,veh_7,12.68,51.81,LOW,POOR,route_planning,VEHICLE,VEHICLE
313,veh_8,7.76,19.68,MEDIUM,POOR,lane_detection,CLOUD,VEHICLE
313,veh_9,8.42,41.75,MEDIUM,GOOD,obstacle_detection,VEHICLE,VEHICLE
313,veh_10,5.93,63.13,HIGH,MODERATE,lane_detection,EDGE,EDGE
313,veh_11,2.41,34.87,HIGH,POOR,obstacle_detection,EDGE,CLOUD
313,veh_12,15.84,39.61,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
313,veh_13,7.94,45.03,MEDIUM,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
313,veh_14,13.04,13.64,LOW,POOR,traffic_sign_recognition,CLOUD,CLOUD
313,veh_15,9.69,73.26,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
313,veh_16,10.63,68.5,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD,EDGE
313,veh_17,2.18,12.87,HIGH,POOR,lane_detection,CLOUD,CLOUD
313,veh_18,5.3,34.96,HIGH,MODERATE,obstacle_detection,EDGE,EDGE
313,veh_19,16.97,75.58,LOW,MODERATE,obstacle_detection,VEHICLE,VEHICLE
313,veh_20,10.31,89.98,MEDIUM,GOOD,route_planning,EDGE,EDGE
313,veh_21,6.75,44.01,MEDIUM,POOR,route_planning,VEHICLE,VEHICLE
313,veh_22,16.61,15.48,LOW,MODERATE,vehicle_diagnostics,CLOUD,CLOUD
313,veh_23,7.2,45.52,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD,VEHICLE
313,veh_24,15.4,45.71,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
313,veh_25,4.52,45.42,HIGH,POOR,route_planning,EDGE,EDGE
313,veh_26,7.87,83.5,MEDIUM,MODERATE,obstacle_detection,VEHICLE,VEHICLE
313,veh_27,10.69,92.87,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD,EDGE
313,veh_28,5.72,32.47,HIGH,GOOD,route_planning,EDGE,EDGE
313,veh_29,6.76,50.34,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
313,veh_30,6.17,46.52,MEDIUM,GOOD,driver_behavior_analysis,EDGE,EDGE
314,veh_1,15.65,80.42,LOW,MODERATE,obstacle_detection,VEHICLE,VEHICLE
314,veh_2,11.39,19.42,MEDIUM,MODERATE,lane_detection,CLOUD,VEHICLE
314,veh_3,2.59,99.6,HIGH,GOOD,vehicle_diagnostics,EDGE,EDGE
314,veh_4,5.99,92.02,HIGH,POOR,obstacle_detection,EDGE,EDGE
314,veh_5,15.38,59.55,LOW,GOOD,driver_behavior_analysis,EDGE,EDGE
314,veh_6,5.74,21.78,HIGH,GOOD,route_planning,EDGE,EDGE
314,veh_7,14.79,98.25,LOW,GOOD,route_planning,EDGE,EDGE
314,veh_8,7.87,48.01,MEDIUM,POOR,lane_detection,VEHICLE,VEHICLE
314,veh_9,5.26,63.7,HIGH,MODERATE,driver_behavior_analysis,EDGE,EDGE
314,veh_10,11.98,53.39,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
314,veh_11,11.46,98.15,MEDIUM,POOR,route_planning,VEHICLE,VEHICLE
314,veh_12,12.29,16.21,LOW,GOOD,driver_behavior_analysis,CLOUD,VEHICLE
314,veh_13,10.97,23.91,MEDIUM,POOR,traffic_sign_recognition,VEHICLE,VEHICLE
314,veh_14,17.79,72.25,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
314,veh_15,15.85,54.17,LOW,GOOD,route_planning,EDGE,EDGE
314,veh_16,16.74,55.12,LOW,GOOD,driver_behavior_analysis,CLOUD,EDGE
314,veh_17,7.79,78.72,MEDIUM,POOR,traffic_sign_recognition,VEHICLE,VEHICLE
314,veh_18,5.29,34.77,HIGH,POOR,vehicle_diagnostics,EDGE,EDGE
314,veh_19,16.56,96.88,LOW,POOR,route_planning,VEHICLE,VEHICLE
314,veh_20,8.46,84.68,MEDIUM,GOOD,traffic_sign_recognition,EDGE,EDGE
314,veh_21,3.0,14.43,HIGH,GOOD,lane_detection,CLOUD,CLOUD
314,veh_22,16.83,39.49,LOW,MODERATE,obstacle_detection,VEHICLE,VEHICLE
314,veh_23,3.03,32.92,HIGH,MODERATE,obstacle_detection,EDGE,EDGE
314,veh_24,2.1,60.68,HIGH,GOOD,route_planning,EDGE,EDGE
314,veh_25,5.09,88.39,HIGH,POOR,obstacle_detection,EDGE,EDGE
314,veh_26,8.02,23.16,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD,CLOUD
314,veh_27,16.08,33.4,LOW,GOOD,route_planning,EDGE,CLOUD
314,veh_28,4.51,95.19,HIGH,GOOD,lane_detection,EDGE,EDGE
314,veh_29,4.29,18.74,HIGH,MODERATE,lane_detection,CLOUD,EDGE
314,veh_30,8.28,19.87,MEDIUM,GOOD,vehicle_diagnostics,CLOUD,CLOUD
315,veh_1,5.75,93.28,HIGH,GOOD,lane_detection,EDGE,EDGE
315,veh_2,6.76,81.45,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
315,veh_3,12.6,81.6,LOW,GOOD,driver_behavior_analysis,EDGE,CLOUD
315,veh_4,10.18,84.43,MEDIUM,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
315,veh_5,12.75,50.41,LOW,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
315,veh_6,3.65,18.38,HIGH,GOOD,obstacle_detection,CLOUD,EDGE
315,veh_7,5.37,93.98,HIGH,GOOD,route_planning,EDGE,EDGE
315,veh_8,6.14,25.55,MEDIUM,MODERATE,lane_detection,VEHICLE,VEHICLE
315,veh_9,13.67,61.11,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
315,veh_10,4.21,45.13,HIGH,GOOD,route_planning,EDGE,EDGE
315,veh_11,15.73,57.85,LOW,GOOD,route_planning,CLOUD,EDGE
315,veh_12,9.55,39.69,MEDIUM,MODERATE,route_planning,CLOUD,CLOUD
315,veh_13,11.9,58.25,MEDIUM,POOR,obstacle_detection,VEHICLE,VEHICLE
315,veh_14,9.89,81.48,MEDIUM,GOOD,driver_behavior_analysis,CLOUD,EDGE
315,veh_15,11.35,86.39,MEDIUM,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
315,veh_16,5.66,80.51,HIGH,MODERATE,vehicle_diagnostics,EDGE,EDGE
315,veh_17,4.78,45.42,HIGH,GOOD,obstacle_detection,EDGE,EDGE
315,veh_18,14.74,48.4,LOW,MODERATE,driver_behavior_analysis,CLOUD,CLOUD
315,veh_19,8.81,12.6,MEDIUM,POOR,driver_behavior_analysis,CLOUD,CLOUD
315,veh_20,13.36,64.7,LOW,GOOD,obstacle_detection,VEHICLE,VEHICLE
315,veh_21,12.13,42.54,LOW,POOR,vehicle_diagnostics,VEHICLE,VEHICLE
315,veh_22,2.06,98.61,HIGH,MODERATE,lane_detection,EDGE,EDGE
315,veh_23,4.64,25.61,HIGH,MODERATE,traffic_sign_recognition,EDGE,EDGE
315,veh_24,12.12,81.8,LOW,GOOD,driver_behavior_analysis,CLOUD,EDGE
315,veh_25,5.08,73.54,HIGH,GOOD,vehicle_diagnostics,EDGE,EDGE
315,veh_26,8.06,64.75,MEDIUM,POOR,driver_behavior_analysis,VEHICLE,VEHICLE
315,veh_27,5.5,22.58,HIGH,MODERATE,route_planning,EDGE,EDGE
315,veh_28,15.24,22.9,LOW,MODERATE,driver_behavior_analysis,CLOUD,CLOUD
315,veh_29,17.04,41.39,LOW,MODERATE,vehicle_diagnostics,EDGE,EDGE
315,veh_30,14.09,21.92,LOW,GOOD,driver_behavior_analysis,CLOUD,CLOUD
316,veh_1,12.4,51.68,LOW,POOR,obstacle_detection,VEHICLE,VEHICLE
316,veh_2,9.48,75.65,MEDIUM,GOOD,obstacle_detection,VEHICLE,VEHICLE
316,veh_3,11.39,84.88,MEDIUM,GOOD,vehicle_diagnostics,EDGE,CLOUD
316,veh_4,16.22,27.62,LOW,MODERATE,traffic_sign_recognition,CLOUD,EDGE
316,veh_5,7.78,10.78,MEDIUM,POOR,lane_detection,CLOUD,CLOUD
316,veh_6,13.18,73.13,LOW,GOOD,driver_behavior_analysis,EDGE,EDGE
316,veh_7,12.5,94.3,LOW,GOOD,lane_detection,VEHICLE,VEHICLE
316,veh_8,6.98,34.79,MEDIUM,MODERATE,vehicle_diagnostics,EDGE,CLOUD
316,veh_9,2.95,52.02,HIGH,POOR,obstacle_detection,EDGE,EDGE
316,veh_10,6.95,35.54,MEDIUM,MODERATE,vehicle_diagnostics,EDGE,EDGE
316,veh_11,10.29,19.51,MEDIUM,MODERATE,route_planning,CLOUD,CLOUD
316,veh_12,4.58,98.99,HIGH,GOOD,vehicle_diagnostics,EDGE,EDGE
316,veh_13,15.51,70.67,LOW,GOOD,route_planning,CLOUD,EDGE
