step,vehicle_id,speed,battery,traffic_density,network_quality,task_type,decision
274,veh_16,3.31,61.76,HIGH,POOR,obstacle_detection,EDGE
274,veh_17,17.47,77.93,LOW,POOR,traffic_sign_recognition,VEHICLE
274,veh_18,15.25,98.35,LOW,MODERATE,lane_detection,VEHICLE
274,veh_19,13.43,41.97,LOW,POOR,vehicle_diagnostics,VEHICLE
274,veh_20,9.68,58.59,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
274,veh_21,6.99,54.89,MEDIUM,POOR,lane_detection,VEHICLE
274,veh_22,16.57,61.99,LOW,GOOD,lane_detection,VEHICLE
274,veh_23,9.81,17.47,MEDIUM,POOR,traffic_sign_recognition,CLOUD
274,veh_24,13.14,45.51,LOW,POOR,traffic_sign_recognition,VEHICLE
274,veh_25,8.6,81.08,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
274,veh_26,7.37,44.38,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
274,veh_27,8.25,21.79,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
274,veh_28,16.15,18.49,LOW,GOOD,obstacle_detection,CLOUD
274,veh_29,6.9,82.39,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
274,veh_30,9.61,14.41,MEDIUM,GOOD,route_planning,CLOUD
275,veh_1,17.32,77.24,LOW,GOOD,route_planning,EDGE
275,veh_2,3.67,62.07,HIGH,GOOD,vehicle_diagnostics,EDGE
275,veh_3,9.04,86.88,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
275,veh_4,8.46,27.54,MEDIUM,GOOD,route_planning,CLOUD
275,veh_5,13.29,88.45,LOW,POOR,obstacle_detection,VEHICLE
275,veh_6,9.82,98.96,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
275,veh_7,8.8,65.36,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
275,veh_8,5.09,72.75,HIGH,POOR,route_planning,EDGE
275,veh_9,2.52,27.51,HIGH,POOR,driver_behavior_analysis,EDGE
275,veh_10,11.51,13.64,MEDIUM,MODERATE,lane_detection,CLOUD
275,veh_11,15.54,82.48,LOW,GOOD,lane_detection,VEHICLE
275,veh_12,10.58,55.81,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
275,veh_13,7.11,99.2,MEDIUM,MODERATE,lane_detection,VEHICLE
275,veh_14,3.26,18.34,HIGH,MODERATE,obstacle_detection,CLOUD
275,veh_15,13.61,43.02,LOW,POOR,vehicle_diagnostics,VEHICLE
275,veh_16,7.58,50.46,MEDIUM,POOR,obstacle_detection,VEHICLE
275,veh_17,16.4,69.45,LOW,GOOD,obstacle_detection,VEHICLE
275,veh_18,10.48,24.95,MEDIUM,MODERATE,obstacle_detection,VEHICLE
275,veh_19,9.12,33.14,MEDIUM,MODERATE,obstacle_detection,VEHICLE
275,veh_20,12.84,44.72,LOW,GOOD,obstacle_detection,VEHICLE
275,veh_21,15.78,91.77,LOW,POOR,lane_detection,VEHICLE
275,veh_22,2.19,58.52,HIGH,POOR,traffic_sign_recognition,EDGE
275,veh_23,2.57,55.63,HIGH,GOOD,driver_behavior_analysis,EDGE
275,veh_24,14.94,20.56,LOW,MODERATE,obstacle_detection,VEHICLE
275,veh_25,5.75,84.24,HIGH,GOOD,traffic_sign_recognition,EDGE
275,veh_26,14.04,10.19,LOW,MODERATE,traffic_sign_recognition,CLOUD
275,veh_27,3.21,71.68,HIGH,MODERATE,lane_detection,EDGE
275,veh_28,15.88,50.93,LOW,GOOD,vehicle_diagnostics,EDGE
275,veh_29,5.66,51.22,HIGH,GOOD,traffic_sign_recognition,EDGE
275,veh_30,13.23,92.5,LOW,GOOD,lane_detection,VEHICLE
276,veh_1,17.56,80.31,LOW,GOOD,traffic_sign_recognition,EDGE
276,veh_2,14.91,45.99,LOW,GOOD,obstacle_detection,VEHICLE
276,veh_3,10.35,77.07,MEDIUM,GOOD,driver_behavior_analysis,EDGE
276,veh_4,2.39,37.63,HIGH,GOOD,traffic_sign_recognition,EDGE
276,veh_5,11.52,87.3,MEDIUM,POOR,lane_detection,VEHICLE
276,veh_6,4.47,27.68,HIGH,POOR,lane_detection,EDGE
276,veh_7,5.74,51.55,HIGH,POOR,vehicle_diagnostics,EDGE
276,veh_8,3.09,51.49,HIGH,MODERATE,driver_behavior_analysis,EDGE
276,veh_9,5.71,89.72,HIGH,GOOD,vehicle_diagnostics,EDGE
276,veh_10,16.17,60.47,LOW,MODERATE,traffic_sign_recognition,CLOUD
276,veh_11,3.72,62.7,HIGH,POOR,route_planning,EDGE
276,veh_12,10.36,40.6,MEDIUM,MODERATE,route_planning,CLOUD
276,veh_13,9.48,72.13,MEDIUM,GOOD,lane_detection,VEHICLE
276,veh_14,8.54,89.2,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
276,veh_15,9.76,51.62,MEDIUM,POOR,lane_detection,VEHICLE
276,veh_16,2.37,62.18,HIGH,MODERATE,driver_behavior_analysis,EDGE
276,veh_17,6.84,23.94,MEDIUM,GOOD,route_planning,CLOUD
276,veh_18,14.09,39.0,LOW,POOR,driver_behavior_analysis,VEHICLE
276,veh_19,7.61,82.52,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
276,veh_20,4.87,94.86,HIGH,POOR,traffic_sign_recognition,EDGE
276,veh_21,17.56,89.44,LOW,MODERATE,route_planning,EDGE
276,veh_22,11.89,21.72,MEDIUM,GOOD,traffic_sign_recognition,EDGE
276,veh_23,15.01,32.0,LOW,POOR,obstacle_detection,VEHICLE
276,veh_24,3.14,68.7,HIGH,POOR,vehicle_diagnostics,EDGE
276,veh_25,3.48,20.77,HIGH,GOOD,driver_behavior_analysis,EDGE
276,veh_26,4.99,65.87,HIGH,MODERATE,lane_detection,EDGE
276,veh_27,12.4,90.76,LOW,POOR,route_planning,VEHICLE
276,veh_28,11.26,64.19,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
276,veh_29,13.31,37.81,LOW,POOR,lane_detection,VEHICLE
276,veh_30,7.42,32.46,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
277,veh_1,15.09,76.83,LOW,POOR,obstacle_detection,VEHICLE
277,veh_2,11.66,38.78,MEDIUM,POOR,lane_detection,VEHICLE
277,veh_3,5.25,76.61,HIGH,MODERATE,traffic_sign_recognition,EDGE
277,veh_4,13.01,68.26,LOW,POOR,vehicle_diagnostics,VEHICLE
277,veh_5,14.24,83.74,LOW,MODERATE,route_planning,EDGE
277,veh_6,12.4,21.39,LOW,POOR,lane_detection,VEHICLE
277,veh_7,16.58,28.63,LOW,POOR,route_planning,VEHICLE
277,veh_8,2.88,15.3,HIGH,MODERATE,lane_detection,CLOUD
277,veh_9,2.13,94.9,HIGH,POOR,traffic_sign_recognition,EDGE
277,veh_10,4.1,41.62,HIGH,GOOD,obstacle_detection,EDGE
277,veh_11,2.02,86.15,HIGH,MODERATE,obstacle_detection,EDGE
277,veh_12,4.99,54.42,HIGH,MODERATE,lane_detection,EDGE
277,veh_13,12.69,60.3,LOW,MODERATE,driver_behavior_analysis,EDGE
277,veh_14,14.8,87.42,LOW,MODERATE,obstacle_detection,VEHICLE
277,veh_15,15.69,63.56,LOW,GOOD,obstacle_detection,VEHICLE
277,veh_16,15.05,60.97,LOW,POOR,vehicle_diagnostics,VEHICLE
277,veh_17,4.09,49.98,HIGH,POOR,obstacle_detection,EDGE
277,veh_18,11.29,34.21,MEDIUM,GOOD,lane_detection,VEHICLE
277,veh_19,5.05,31.92,HIGH,POOR,route_planning,EDGE
277,veh_20,3.7,63.64,HIGH,POOR,traffic_sign_recognition,EDGE
277,veh_21,9.98,90.55,MEDIUM,MODERATE,route_planning,EDGE
277,veh_22,14.29,78.75,LOW,POOR,vehicle_diagnostics,VEHICLE
277,veh_23,13.89,78.42,LOW,GOOD,route_planning,EDGE
277,veh_24,16.93,25.55,LOW,POOR,route_planning,VEHICLE
277,veh_25,17.49,69.83,LOW,POOR,route_planning,VEHICLE
277,veh_26,4.86,56.58,HIGH,GOOD,route_planning,EDGE
277,veh_27,13.66,63.74,LOW,MODERATE,traffic_sign_recognition,CLOUD
277,veh_28,17.44,91.81,LOW,MODERATE,driver_behavior_analysis,EDGE
277,veh_29,7.07,74.92,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
277,veh_30,9.32,18.9,MEDIUM,MODERATE,obstacle_detection,CLOUD
278,veh_1,5.42,63.99,HIGH,MODERATE,traffic_sign_recognition,EDGE
278,veh_2,14.78,27.16,LOW,POOR,vehicle_diagnostics,VEHICLE
278,veh_3,3.8,77.19,HIGH,MODERATE,obstacle_detection,EDGE
278,veh_4,5.21,20.08,HIGH,MODERATE,obstacle_detection,EDGE
278,veh_5,15.5,14.02,LOW,POOR,traffic_sign_recognition,CLOUD
278,veh_6,10.99,84.69,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
278,veh_7,2.45,46.18,HIGH,MODERATE,lane_detection,EDGE
278,veh_8,7.8,88.17,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
278,veh_9,3.94,63.67,HIGH,MODERATE,driver_behavior_analysis,EDGE
278,veh_10,8.02,52.32,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
278,veh_11,2.35,83.74,HIGH,GOOD,lane_detection,EDGE
278,veh_12,7.87,50.77,MEDIUM,POOR,route_planning,VEHICLE
278,veh_13,4.72,97.47,HIGH,MODERATE,driver_behavior_analysis,EDGE
278,veh_14,10.69,21.62,MEDIUM,GOOD,lane_detection,VEHICLE
278,veh_15,7.94,45.88,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
278,veh_16,16.07,76.21,LOW,GOOD,vehicle_diagnostics,CLOUD
278,veh_17,5.49,46.08,HIGH,MODERATE,lane_detection,EDGE
278,veh_18,3.09,30.97,HIGH,GOOD,driver_behavior_analysis,EDGE
278,veh_19,12.1,92.01,LOW,GOOD,obstacle_detection,VEHICLE
278,veh_20,12.89,16.58,LOW,MODERATE,vehicle_diagnostics,CLOUD
278,veh_21,7.43,52.42,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
278,veh_22,4.42,91.31,HIGH,GOOD,obstacle_detection,EDGE
278,veh_23,4.6,89.99,HIGH,MODERATE,traffic_sign_recognition,EDGE
278,veh_24,9.15,83.49,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
278,veh_25,16.36,32.1,LOW,GOOD,route_planning,CLOUD
278,veh_26,3.25,85.1,HIGH,GOOD,route_planning,EDGE
278,veh_27,6.96,58.58,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
278,veh_28,16.06,78.38,LOW,GOOD,obstacle_detection,VEHICLE
278,veh_29,16.73,98.57,LOW,GOOD,obstacle_detection,VEHICLE
278,veh_30,12.48,47.73,LOW,POOR,driver_behavior_analysis,VEHICLE
279,veh_1,9.75,80.66,MEDIUM,GOOD,route_planning,CLOUD
279,veh_2,13.96,54.34,LOW,GOOD,driver_behavior_analysis,EDGE
279,veh_3,12.86,58.87,LOW,GOOD,route_planning,CLOUD
279,veh_4,12.34,63.15,LOW,MODERATE,traffic_sign_recognition,EDGE
279,veh_5,7.42,30.04,MEDIUM,GOOD,route_planning,EDGE
279,veh_6,10.9,81.16,MEDIUM,MODERATE,route_planning,EDGE
279,veh_7,16.65,27.62,LOW,MODERATE,lane_detection,VEHICLE
279,veh_8,2.47,49.31,HIGH,MODERATE,driver_behavior_analysis,EDGE
279,veh_9,17.73,46.09,LOW,GOOD,obstacle_detection,VEHICLE
279,veh_10,5.23,57.42,HIGH,MODERATE,lane_detection,EDGE
279,veh_11,5.76,52.96,HIGH,POOR,lane_detection,EDGE
279,veh_12,8.67,85.79,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
279,veh_13,9.07,95.78,MEDIUM,POOR,obstacle_detection,VEHICLE
279,veh_14,16.65,32.56,LOW,MODERATE,obstacle_detection,VEHICLE
279,veh_15,16.06,28.49,LOW,GOOD,traffic_sign_recognition,CLOUD
279,veh_16,13.86,20.34,LOW,POOR,lane_detection,VEHICLE
279,veh_17,2.41,51.34,HIGH,POOR,route_planning,EDGE
279,veh_18,6.51,44.88,MEDIUM,GOOD,obstacle_detection,VEHICLE
279,veh_19,8.2,56.36,MEDIUM,POOR,obstacle_detection,VEHICLE
279,veh_20,2.91,22.9,HIGH,POOR,driver_behavior_analysis,EDGE
279,veh_21,12.7,86.28,LOW,GOOD,traffic_sign_recognition,CLOUD
279,veh_22,15.24,22.59,LOW,MODERATE,obstacle_detection,VEHICLE
279,veh_23,2.25,76.32,HIGH,GOOD,vehicle_diagnostics,EDGE
279,veh_24,3.89,42.64,HIGH,GOOD,obstacle_detection,EDGE
279,veh_25,4.06,34.42,HIGH,MODERATE,route_planning,EDGE
279,veh_26,17.6,35.91,LOW,POOR,obstacle_detection,VEHICLE
279,veh_27,7.51,73.82,MEDIUM,POOR,lane_detection,VEHICLE
279,veh_28,2.92,45.88,HIGH,POOR,lane_detection,EDGE
279,veh_29,16.45,94.91,LOW,POOR,traffic_sign_recognition,VEHICLE
279,veh_30,7.74,75.97,MEDIUM,GOOD,lane_detection,VEHICLE
280,veh_1,15.45,95.37,LOW,MODERATE,vehicle_diagnostics,EDGE
280,veh_2,10.2,33.28,MEDIUM,MODERATE,obstacle_detection,VEHICLE
280,veh_3,7.8,84.17,MEDIUM,MODERATE,lane_detection,VEHICLE
280,veh_4,7.0,20.22,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
280,veh_5,4.24,89.76,HIGH,POOR,traffic_sign_recognition,EDGE
280,veh_6,15.09,91.71,LOW,MODERATE,vehicle_diagnostics,CLOUD
280,veh_7,14.31,69.36,LOW,GOOD,traffic_sign_recognition,CLOUD
280,veh_8,4.56,83.58,HIGH,POOR,traffic_sign_recognition,EDGE
280,veh_9,17.28,21.51,LOW,POOR,driver_behavior_analysis,VEHICLE
280,veh_10,5.08,24.02,HIGH,GOOD,obstacle_detection,EDGE
280,veh_11,18.0,26.61,LOW,MODERATE,traffic_sign_recognition,EDGE
280,veh_12,15.36,61.91,LOW,POOR,lane_detection,VEHICLE
280,veh_13,12.71,36.36,LOW,POOR,route_planning,VEHICLE
280,veh_14,12.61,77.06,LOW,GOOD,driver_behavior_analysis,CLOUD
280,veh_15,9.75,97.26,MEDIUM,GOOD,route_planning,CLOUD
280,veh_16,5.14,18.65,HIGH,GOOD,lane_detection,CLOUD
280,veh_17,6.25,95.8,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
280,veh_18,8.11,59.1,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
280,veh_19,8.4,50.43,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
280,veh_20,6.32,99.23,MEDIUM,GOOD,obstacle_detection,VEHICLE
280,veh_21,4.05,59.22,HIGH,MODERATE,traffic_sign_recognition,EDGE
280,veh_22,2.6,55.92,HIGH,MODERATE,driver_behavior_analysis,EDGE
280,veh_23,17.36,31.85,LOW,GOOD,route_planning,EDGE
280,veh_24,4.6,52.64,HIGH,GOOD,obstacle_detection,EDGE
280,veh_25,7.68,20.56,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
280,veh_26,16.9,55.77,LOW,MODERATE,vehicle_diagnostics,EDGE
280,veh_27,7.96,26.77,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD
280,veh_28,13.27,70.83,LOW,GOOD,vehicle_diagnostics,CLOUD
280,veh_29,17.41,47.41,LOW,GOOD,route_planning,CLOUD
280,veh_30,11.25,87.71,MEDIUM,MODERATE,obstacle_detection,VEHICLE
281,veh_1,3.25,75.86,HIGH,POOR,driver_behavior_analysis,EDGE
281,veh_2,3.68,75.83,HIGH,POOR,driver_behavior_analysis,EDGE
281,veh_3,8.2,67.1,MEDIUM,MODERATE,route_planning,CLOUD
281,veh_4,7.33,81.84,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
281,veh_5,8.32,97.37,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
281,veh_6,4.46,63.43,HIGH,MODERATE,traffic_sign_recognition,EDGE
281,veh_7,10.45,44.13,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
281,veh_8,4.25,37.49,HIGH,GOOD,driver_behavior_analysis,EDGE
281,veh_9,13.54,82.83,LOW,POOR,vehicle_diagnostics,VEHICLE
281,veh_10,6.02,32.74,MEDIUM,POOR,obstacle_detection,VEHICLE
281,veh_11,2.86,80.12,HIGH,MODERATE,driver_behavior_analysis,EDGE
281,veh_12,13.77,80.91,LOW,POOR,vehicle_diagnostics,VEHICLE
281,veh_13,8.94,75.7,MEDIUM,GOOD,route_planning,EDGE
281,veh_14,14.21,37.42,LOW,GOOD,traffic_sign_recognition,EDGE
281,veh_15,4.1,33.67,HIGH,GOOD,driver_behavior_analysis,EDGE
281,veh_16,3.64,63.62,HIGH,MODERATE,traffic_sign_recognition,EDGE
281,veh_17,9.72,40.12,MEDIUM,MODERATE,route_planning,EDGE
281,veh_18,10.98,71.94,MEDIUM,POOR,lane_detection,VEHICLE
281,veh_19,6.95,27.41,MEDIUM,MODERATE,obstacle_detection,VEHICLE
281,veh_20,9.68,13.23,MEDIUM,MODERATE,obstacle_detection,CLOUD
281,veh_21,8.77,53.66,MEDIUM,POOR,route_planning,VEHICLE
281,veh_22,4.44,60.34,HIGH,GOOD,route_planning,EDGE
281,veh_23,11.23,92.72,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
281,veh_24,16.89,36.78,LOW,GOOD,vehicle_diagnostics,CLOUD
281,veh_25,12.4,54.13,LOW,MODERATE,lane_detection,VEHICLE
281,veh_26,6.48,13.69,MEDIUM,POOR,obstacle_detection,CLOUD
281,veh_27,11.6,73.15,MEDIUM,MODERATE,route_planning,EDGE
281,veh_28,17.91,17.69,LOW,POOR,route_planning,CLOUD
281,veh_29,2.89,49.68,HIGH,MODERATE,lane_detection,EDGE
281,veh_30,17.85,35.99,LOW,POOR,lane_detection,VEHICLE
282,veh_1,4.66,38.51,HIGH,GOOD,obstacle_detection,EDGE
282,veh_2,3.2,63.86,HIGH,POOR,route_planning,EDGE
282,veh_3,8.21,47.49,MEDIUM,POOR,obstacle_detection,VEHICLE
282,veh_4,6.08,16.75,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD
282,veh_5,15.98,95.35,LOW,POOR,driver_behavior_analysis,VEHICLE
282,veh_6,8.34,29.52,MEDIUM,GOOD,obstacle_detection,VEHICLE
282,veh_7,12.1,43.88,LOW,POOR,obstacle_detection,VEHICLE
282,veh_8,14.44,34.36,LOW,MODERATE,traffic_sign_recognition,EDGE
282,veh_9,9.67,57.92,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
282,veh_10,2.64,34.33,HIGH,GOOD,driver_behavior_analysis,EDGE
282,veh_11,13.91,25.23,LOW,MODERATE,traffic_sign_recognition,EDGE
282,veh_12,4.63,20.69,HIGH,GOOD,obstacle_detection,EDGE
282,veh_13,10.08,83.94,MEDIUM,POOR,obstacle_detection,VEHICLE
282,veh_14,15.65,32.69,LOW,POOR,obstacle_detection,VEHICLE
282,veh_15,17.6,60.97,LOW,MODERATE,driver_behavior_analysis,CLOUD
282,veh_16,8.71,57.06,MEDIUM,MODERATE,lane_detection,VEHICLE
282,veh_17,6.07,79.93,MEDIUM,POOR,obstacle_detection,VEHICLE
282,veh_18,4.61,29.81,HIGH,MODERATE,driver_behavior_analysis,EDGE
282,veh_19,7.97,72.03,MEDIUM,POOR,lane_detection,VEHICLE
282,veh_20,8.45,49.03,MEDIUM,MODERATE,route_planning,CLOUD
282,veh_21,7.97,84.63,MEDIUM,MODERATE,route_planning,EDGE
282,veh_22,12.42,34.04,LOW,GOOD,lane_detection,VEHICLE
282,veh_23,4.18,67.55,HIGH,GOOD,lane_detection,EDGE
282,veh_24,17.31,74.7,LOW,POOR,vehicle_diagnostics,VEHICLE
282,veh_25,16.42,10.57,LOW,MODERATE,route_planning,CLOUD
282,veh_26,9.41,91.03,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
282,veh_27,10.14,32.58,MEDIUM,POOR,obstacle_detection,VEHICLE
282,veh_28,16.51,44.55,LOW,MODERATE,vehicle_diagnostics,EDGE
282,veh_29,13.53,40.38,LOW,GOOD,route_planning,EDGE
282,veh_30,2.89,29.01,HIGH,GOOD,route_planning,EDGE
283,veh_1,5.18,47.97,HIGH,MODERATE,route_planning,EDGE
283,veh_2,7.75,32.41,MEDIUM,MODERATE,route_planning,EDGE
283,veh_3,13.2,30.96,LOW,GOOD,obstacle_detection,VEHICLE
283,veh_4,9.28,68.41,MEDIUM,MODERATE,route_planning,CLOUD
283,veh_5,8.25,21.11,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD
283,veh_6,13.23,72.12,LOW,POOR,lane_detection,VEHICLE
283,veh_7,8.26,12.12,MEDIUM,MODERATE,route_planning,CLOUD
283,veh_8,4.66,29.53,HIGH,GOOD,vehicle_diagnostics,EDGE
283,veh_9,4.26,37.81,HIGH,POOR,vehicle_diagnostics,EDGE
283,veh_10,7.06,78.8,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD
283,veh_11,6.7,91.1,MEDIUM,MODERATE,route_planning,EDGE
283,veh_12,16.4,46.53,LOW,GOOD,obstacle_detection,VEHICLE
283,veh_13,7.93,12.69,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
283,veh_14,4.55,60.95,HIGH,MODERATE,lane_detection,EDGE
283,veh_15,16.0,61.11,LOW,POOR,traffic_sign_recognition,VEHICLE
283,veh_16,9.55,96.3,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
283,veh_17,5.67,78.52,HIGH,POOR,obstacle_detection,EDGE
283,veh_18,15.03,80.03,LOW,GOOD,lane_detection,VEHICLE
283,veh_19,3.17,14.43,HIGH,POOR,obstacle_detection,CLOUD
283,veh_20,12.06,33.91,LOW,POOR,vehicle_diagnostics,VEHICLE
283,veh_21,8.41,74.18,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
283,veh_22,10.77,76.21,MEDIUM,POOR,obstacle_detection,VEHICLE
283,veh_23,7.89,90.67,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
283,veh_24,2.06,78.99,HIGH,GOOD,lane_detection,EDGE
283,veh_25,3.17,66.02,HIGH,GOOD,driver_behavior_analysis,EDGE
283,veh_26,13.96,96.88,LOW,POOR,traffic_sign_recognition,VEHICLE
283,veh_27,6.87,99.3,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
283,veh_28,6.84,58.57,MEDIUM,GOOD,obstacle_detection,VEHICLE
283,veh_29,5.52,36.95,HIGH,POOR,route_planning,EDGE
283,veh_30,5.79,10.38,HIGH,GOOD,route_planning,CLOUD
284,veh_1,3.06,27.87,HIGH,MODERATE,lane_detection,EDGE
284,veh_2,16.59,24.99,LOW,MODERATE,traffic_sign_recognition,EDGE
284,veh_3,11.36,75.57,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
284,veh_4,17.89,13.38,LOW,POOR,route_planning,CLOUD
284,veh_5,17.75,84.39,LOW,GOOD,driver_behavior_analysis,CLOUD
284,veh_6,8.7,74.73,MEDIUM,GOOD,lane_detection,VEHICLE
284,veh_7,8.97,99.83,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
284,veh_8,6.72,60.63,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
284,veh_9,9.47,58.1,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
284,veh_10,16.92,49.82,LOW,POOR,obstacle_detection,VEHICLE
284,veh_11,14.86,36.94,LOW,MODERATE,lane_detection,VEHICLE
284,veh_12,4.49,55.04,HIGH,MODERATE,obstacle_detection,EDGE
284,veh_13,16.12,76.65,LOW,POOR,lane_detection,VEHICLE
284,veh_14,2.47,22.53,HIGH,GOOD,lane_detection,EDGE
284,veh_15,3.57,54.34,HIGH,MODERATE,lane_detection,EDGE
284,veh_16,12.71,97.31,LOW,POOR,lane_detection,VEHICLE
284,veh_17,16.86,46.8,LOW,POOR,traffic_sign_recognition,VEHICLE
284,veh_18,2.51,24.72,HIGH,GOOD,obstacle_detection,EDGE
284,veh_19,6.67,70.17,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
284,veh_20,5.24,14.99,HIGH,GOOD,lane_detection,CLOUD
284,veh_21,17.54,70.42,LOW,POOR,traffic_sign_recognition,VEHICLE
284,veh_22,12.38,53.93,LOW,POOR,lane_detection,VEHICLE
284,veh_23,15.56,56.47,LOW,MODERATE,driver_behavior_analysis,CLOUD
284,veh_24,5.75,36.59,HIGH,POOR,vehicle_diagnostics,EDGE
284,veh_25,7.85,55.78,MEDIUM,MODERATE,route_planning,EDGE
284,veh_26,11.89,51.06,MEDIUM,GOOD,obstacle_detection,VEHICLE
284,veh_27,5.33,72.13,HIGH,MODERATE,traffic_sign_recognition,EDGE
284,veh_28,5.29,79.45,HIGH,POOR,lane_detection,EDGE
284,veh_29,4.64,14.89,HIGH,GOOD,vehicle_diagnostics,CLOUD
284,veh_30,5.53,88.34,HIGH,POOR,vehicle_diagnostics,EDGE
285,veh_1,2.33,43.29,HIGH,GOOD,driver_behavior_analysis,EDGE
285,veh_2,15.4,99.79,LOW,POOR,obstacle_detection,VEHICLE
285,veh_3,4.37,27.57,HIGH,POOR,obstacle_detection,EDGE
285,veh_4,14.97,32.05,LOW,GOOD,route_planning,CLOUD
285,veh_5,3.69,29.21,HIGH,GOOD,route_planning,EDGE
285,veh_6,12.16,70.64,LOW,POOR,traffic_sign_recognition,VEHICLE
285,veh_7,10.56,17.63,MEDIUM,MODERATE,route_planning,CLOUD
285,veh_8,16.34,52.49,LOW,GOOD,driver_behavior_analysis,EDGE
285,veh_9,13.53,99.1,LOW,GOOD,route_planning,EDGE
285,veh_10,14.82,62.78,LOW,GOOD,lane_detection,VEHICLE
285,veh_11,2.26,72.21,HIGH,MODERATE,driver_behavior_analysis,EDGE
285,veh_12,7.48,26.3,MEDIUM,GOOD,lane_detection,VEHICLE
285,veh_13,8.88,51.18,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
285,veh_14,7.62,83.58,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
285,veh_15,2.14,42.28,HIGH,MODERATE,obstacle_detection,EDGE
285,veh_16,15.98,93.68,LOW,GOOD,vehicle_diagnostics,EDGE
285,veh_17,3.91,72.65,HIGH,MODERATE,lane_detection,EDGE
285,veh_18,15.95,13.87,LOW,MODERATE,lane_detection,CLOUD
285,veh_19,5.04,96.08,HIGH,POOR,obstacle_detection,EDGE
285,veh_20,16.45,54.23,LOW,MODERATE,lane_detection,VEHICLE
285,veh_21,7.25,50.75,MEDIUM,GOOD,route_planning,EDGE
285,veh_22,15.59,76.62,LOW,GOOD,route_planning,CLOUD
285,veh_23,15.59,21.02,LOW,MODERATE,route_planning,EDGE
285,veh_24,14.97,59.44,LOW,POOR,traffic_sign_recognition,VEHICLE
285,veh_25,10.36,97.0,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
285,veh_26,15.25,86.01,LOW,MODERATE,driver_behavior_analysis,EDGE
285,veh_27,14.16,59.47,LOW,MODERATE,vehicle_diagnostics,CLOUD
285,veh_28,14.65,77.06,LOW,MODERATE,obstacle_detection,VEHICLE
285,veh_29,6.54,46.01,MEDIUM,MODERATE,route_planning,EDGE
285,veh_30,3.71,50.2,HIGH,MODERATE,traffic_sign_recognition,EDGE
286,veh_1,10.27,57.69,MEDIUM,POOR,obstacle_detection,VEHICLE
286,veh_2,2.37,33.82,HIGH,GOOD,driver_behavior_analysis,EDGE
286,veh_3,7.27,62.78,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
286,veh_4,16.13,95.59,LOW,POOR,vehicle_diagnostics,VEHICLE
286,veh_5,11.05,42.47,MEDIUM,GOOD,obstacle_detection,VEHICLE
286,veh_6,13.12,97.85,LOW,GOOD,traffic_sign_recognition,CLOUD
